"draw","transmission_row","R0_scenario","coverage","ve_cross_protection","delivery","delay_weeks","hosp_rate","cfr_hosp_band_1","cfr_hosp_band_2","cfr_hosp_band_3","cfr_hosp_band_4","cfr_hosp_band_5","cfr_hosp_band_6","cfr_hosp_band_7","cfr_hosp_band_8","cfr_hosp_band_9","cfr_nonhosp_band_1","cfr_nonhosp_band_2","cfr_nonhosp_band_3","cfr_nonhosp_band_4","cfr_nonhosp_band_5","cfr_nonhosp_band_6","cfr_nonhosp_band_7","cfr_nonhosp_band_8","cfr_nonhosp_band_9","dw_mild_mod","dw_severe","dw_chronic","dur_mild_mod","dur_severe","dur_subacute","dur_chronic","life_expectancy_band_1","life_expectancy_band_2","life_expectancy_band_3","life_expectancy_band_4","life_expectancy_band_5","life_expectancy_band_6","life_expectancy_band_7","life_expectancy_band_8","life_expectancy_band_9","rec_acute","rec_subacute","rec_chronic"
791,791,"high",0.332578244078284,0.428444971869677,0.0987955511460187,1,0.0582415449704539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536247294145783,0.121549932419619,0.324270198057386,0.0173778549877936,0.0168832839695656,0.0748886465314656,0.526912630753648,75.3665623112432,62.4565819149224,51.3733610031789,40.3920250317909,35.4799689277979,23.9780008738111,17.9195020702167,10.8994309021618,6.30102786725592,0.0291371086324027,0.414156348531368,0.556706542836229
792,792,"high",0.226553922668829,0.378824230746502,0.101561773272356,2,0.0540289297903658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570613290034279,0.131672394391629,0.370037432330578,0.0200248499386907,0.0293588536341758,0.284960024253338,0.509366195447111,65.8013661628111,61.0454701885022,53.6784233210088,39.8720142756945,33.8371023763969,26.928027033819,18.7403181336156,10.7953065557693,6.14911681043127,0.0492814312543278,0.449146750531521,0.501571818214151
793,793,"high",0.281311048412002,0.208658375223947,0.0957349922318027,3,0.0529721915897979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546440873838417,0.159392305591622,0.22190463175025,0.0189466420109291,0.0228202246084631,0.278931407066052,0.52301131627739,68.3632547241009,63.116653868093,51.8098820833644,42.242090054795,32.7756717808617,25.3971400643982,19.0738258298956,10.2832993094184,6.08489296263621,0.0108620462023746,0.3052660899215,0.683871863876126
794,794,"high",0.335576956733557,0.320256520885888,0.0960869311179122,1,0.050859202705859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044608526573493,0.152786377985018,0.637257984799449,0.0194741249833353,0.0273402680655755,0.0551416196925983,0.481051362666216,67.5938999401951,62.642568338718,51.2295929864629,39.540377102871,33.2762998813208,24.9047114762121,17.7696074706947,10.5613515103647,6.28582557940025,0.019279595412343,0.383007586520123,0.597712818067534
795,795,"high",0.289629017946065,0.320834007745458,0.110770073498692,1,0.0555682930838886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457877650050812,0.147422739188249,0.522453440974488,0.0148967397156003,0.0315344477600791,0.291860092014249,0.62280859575011,71.0086253287532,60.8375562244045,49.4548050516269,46.2599751756453,35.2192497592141,24.8689162617978,18.1187585112211,11.2100044567345,5.79239582782155,0.0076328322145036,0.110641269186786,0.88172589859871
796,796,"high",0.263237190498191,0.466793556743395,0.0993024668021625,1,0.0534021318295811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401542048426777,0.148007897745925,0.249304453262499,0.0172285691440373,0.0315954118997255,0.050400026855506,0.529625365866697,73.9308164441273,57.6900047365543,46.3584089764615,44.7545063981211,33.1934647162168,27.3965587087219,18.2236354354927,11.700454347249,5.85224070548957,0.081173033081241,0.233035505359696,0.685791461559063
797,797,"high",0.259322706551702,0.152801695824119,0.103465143963943,1,0.0534146032034766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045483638036502,0.11522679944805,0.462381185422972,0.0159527812514593,0.0274314049955649,0.0333401573970133,0.508516735044894,68.099477887653,61.0270857550686,55.3072944289846,45.6706436451239,30.6717294507267,24.0631119331934,16.5914913139243,10.3296330160764,5.8546519730181,0.0515973025695454,0.183035993598595,0.765366703831859
798,798,"high",0.232471927905228,0.316805563161727,0.102748845827982,2,0.0527305863444603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500360953022917,0.107165343577262,0.250282247258121,0.0194417296794154,0.0197813928574039,0.195118074084867,0.5247160964406,67.328330336808,66.1022392286983,52.9928507172634,45.3607043388422,34.0175786291405,23.751096338441,18.0965310626986,11.7538271315985,6.49180894975641,0.065049780744529,0.205828609334236,0.729121609921234
799,799,"high",0.209533088366901,0.64550070810024,0.0968199953706874,1,0.051133809626745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559617083319116,0.127461960756936,0.216785359959217,0.0240854910968027,0.0398421106935058,0.0834053714196516,0.560360926133608,65.7251678222793,60.6646745027341,58.5143223406018,43.9342047185375,34.6679257170795,26.5457165097388,16.6310299122965,11.1173279615265,5.78244043511096,0.0354116646427886,0.150406964772982,0.814181370584229
800,800,"high",0.252983676893185,0.230792292505173,0.0948727122017416,2,0.0525971348758796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330288672683378,0.120200327933514,0.391352043661508,0.0209965432339724,0.0125498110645291,0.258209521088072,0.547653258572607,70.6581642621158,59.0250478477178,54.4065549917875,43.9086188076849,38.0458682415227,26.5694957297004,17.8631649297281,10.5703057653138,6.01508715811909,0.011186819943514,0.394964500022459,0.593848680034027
801,801,"high",0.312098119089137,0.287428879936789,0.0972082713628617,2,0.0411276222500294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531253172083672,0.128906588187821,0.154251083692795,0.0209511198967049,0.0113479251114238,0.152576453485072,0.568665000668393,67.0682514659417,60.1440717491789,53.2994466431689,39.2784817644201,32.8108242496901,25.3139307568674,18.3330212016449,10.1754557226933,5.96947636903283,0.143261485835294,0.346115182830126,0.51062333133458
802,802,"high",0.215697689076417,0.341566405503561,0.0971891977528752,2,0.0504042402396897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496015395305143,0.135583115470648,0.343701613628493,0.0139786401159492,0.0287927353520555,0.0955937707415484,0.519456588506367,73.3127024176748,64.9529676710033,51.1914476637554,43.749356658471,35.1930193138225,24.6510313146029,16.3975286846415,12.8162008998755,6.14621979678877,0.0248904439855056,0.291693497734327,0.683416058280168
803,803,"high",0.302428450213141,0.291126321773695,0.0955615280959771,3,0.0527678489948822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584774654093725,0.126553139905035,0.49590895488449,0.0194789620742768,0.0380460433833202,0.0770830370433862,0.485299947614409,72.7057937102639,62.3526762957344,51.7599264001209,41.8410552998178,32.0917747489503,22.5887623074935,18.3537578660109,12.4592540025098,6.03728637734843,0.0427835275109432,0.354204112123617,0.60301236036544
804,804,"high",0.358849852645237,0.131369360526263,0.0939869131976785,2,0.0505399186922033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463245940620199,0.152746054214559,0.289385857886021,0.0176227816108606,0.0174523079791132,0.0861973046897134,0.569005563997519,72.3044485218954,62.8192955100524,53.8010149296487,41.8523808146132,31.7571374341649,27.4866650311372,17.2143165165903,10.6060658409232,5.55993056265048,0.0321197976714376,0.280571204879312,0.68730899744925
805,805,"high",0.333354728553789,0.424912516352577,0.0962118391209614,2,0.0421156842380529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480583712597278,0.143182341264752,0.227919002522454,0.0178111136945963,0.0402476844727606,0.0980532545297725,0.461370999867168,72.6321589594962,57.8970264774637,49.4032210631528,44.3869812475966,33.9112696100151,25.0812957063534,17.0757486049728,10.5459675368975,6.28873507971017,0.000386057594720249,0.4014335946875,0.59818034771778
806,806,"high",0.216412789182923,0.21851037005046,0.102038457408085,3,0.0485288201404095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385738643138308,0.0937456518624143,0.24870189548139,0.0166167946130625,0.0330995871599155,0.2309785741596,0.524951201017806,71.4038704268807,56.8418895562287,50.1990237234105,39.017272588254,34.5775127500198,22.999438738868,18.6957319175196,10.9654372139575,6.05880109085003,0.0219135354918093,0.38492783207626,0.59315863243193
807,807,"high",0.270284408040945,0.605993446413508,0.0997565133596619,3,0.0501326946752331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504005102556448,0.125200623645384,0.40820121272831,0.0186587818901344,0.0330555979433959,0.0776920114503034,0.486994850753371,73.5071726177189,60.3705201047714,52.2988535878442,43.708771624876,35.7050561348458,25.4970991742219,18.0482503924378,11.7809545402453,6.09280964737563,0.15090840091586,0.266069146402297,0.583022452681843
808,808,"high",0.404880552459713,0.261704905369456,0.095013614247352,3,0.0453303259991844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488013509857758,0.128218040092454,0.202770745413675,0.022121635573507,0.0352259573770152,0.184039689751412,0.576511940816944,76.6685184613945,58.5744461581641,52.6115725917441,43.0072231478736,31.5747343538739,26.1599968984677,16.2523851400684,10.8157582135797,6.1636091149837,0.0460383782376378,0.356835750084452,0.59712587167791
809,809,"high",0.243941259001009,0.257692767836969,0.0999054153745784,2,0.046719541180726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396839766292576,0.128118114208541,0.368630933489386,0.0198721673870015,0.0244040286916675,0.105550835902023,0.507621889064694,75.6265225340855,57.4704945624566,59.0179490844824,40.9699840821563,31.8532162755503,24.2080927041416,18.4466436081178,11.1911775332024,5.9502589994758,0.0384906730612585,0.25227054660279,0.709238780335951
810,810,"high",0.350038467098541,0.252462658674935,0.101947792182716,3,0.0449125414582714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323374508889554,0.115911527905757,0.256886598188958,0.019068790672684,0.0306460831289172,0.095385810087213,0.509290759469654,70.3228897979154,63.6675460059662,49.8914944920484,42.5584258723829,34.2884658542055,25.1636522673189,19.252601138654,9.4067513156717,6.38308349221038,0.0579782700327852,0.219584899642802,0.722436830324413
811,811,"high",0.336210135280218,0.134541606901873,0.101380779022188,3,0.0507259513943004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478852036384876,0.127046675135936,0.409478806182041,0.021717120574552,0.0200762504852842,0.173961872508404,0.58129462608688,67.3990891187588,65.9132237664959,50.9321246200371,46.7283210734364,37.3300232860699,24.6420199996999,17.4773755375796,10.5039665800329,6.33171052631382,0.00231410919536975,0.328471314050044,0.669214576754586
812,812,"high",0.267963758516994,0.33769372027859,0.0988731833351309,3,0.0505048525171111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482226712969534,0.187345863638586,0.403969829807949,0.0168331607426469,0.032418540932919,0.0732678507062328,0.527232095015803,66.1199345225298,60.6698150475886,50.0814824625828,45.4798162065502,34.6488074767068,26.2130976782941,17.7332266762836,10.1457763807594,6.54687474497737,0.0701958842536267,0.2554171161024,0.674386999643974
813,813,"high",0.317285911498561,0.170048447814033,0.101051482696834,2,0.0399840522820298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370342054842351,0.107020063269913,0.314857520785423,0.0161487736097107,0.0228525915021652,0.148219757199011,0.518371196059542,73.4007115771461,63.0844877648481,52.8394623867359,44.705912467089,34.8452828015119,25.3984476583369,18.1568031074659,11.7630485979316,6.01389394774649,0.226105907323388,0.177221111428292,0.59667298124832
814,814,"high",0.248697110988211,0.398079489976862,0.0996159886897402,2,0.0536755518976588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472025387712589,0.11188837753822,0.335343982259079,0.019190200967489,0.0180934987531048,0.101340402848358,0.447449718263655,66.5033228380896,53.9095083331688,52.3571339073915,40.0269604355726,31.6542372665244,24.5851013256818,17.5948470738639,11.8963780877579,6.4167936001661,0.108004698951438,0.118039391639085,0.773955909409477
815,815,"high",0.412479510026818,0.399892587214975,0.0995938046456167,2,0.0571960101892147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338174643279552,0.119196929595676,0.250854747878546,0.0199116026659046,0.0435710030140241,0.0715216127154173,0.542014296008841,68.1984358551092,60.4779608803246,51.0040333265843,43.0452079195524,34.8355685395798,25.1585531244035,17.1575439487498,11.0440162233926,5.85573414821963,0.128489572614682,0.19952648213745,0.671983945247868
816,816,"high",0.428630285092044,0.125040625525057,0.0997383654516742,2,0.0635343909573627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454610794391508,0.107964467096564,0.315573736249295,0.029073722381073,0.0204405384359917,0.06105871003794,0.534903946839527,74.7981869273375,65.3862381915932,46.482847886973,40.1251183216137,32.6338203338721,23.4450332361397,17.264650055719,10.3057274569329,5.44858936505763,0.0540529667393429,0.121444179802153,0.824502853458504
817,817,"high",0.288199982236109,0.267926339300388,0.112322448421588,1,0.0580007319014143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401244184332574,0.0863256135621841,0.186357875580693,0.0202755116226617,0.0237153575896765,0.194122791557976,0.461074197537421,73.7614491447425,61.2181935081878,48.31822103378,40.2286893203393,36.8401802179875,23.7148199499633,18.0689823773134,10.3227344009509,6.21968132679165,0.199469305531925,0.17427862465213,0.626252069815945
818,818,"high",0.229461213870105,0.0874693161897084,0.107982673928818,2,0.0580502869835721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427688849339728,0.156485746750078,0.164076366549767,0.0212298543689119,0.0299523286072985,0.0682023939353303,0.46509054702688,72.9712397758222,69.3316037841666,56.0174690460788,45.6016052837928,33.4026264196561,24.4214494003773,17.6214693263019,12.478039904964,6.19834943987056,0.0243776038175019,0.251976667997998,0.7236457281845
819,819,"high",0.291840405677876,0.35279805271478,0.116053653564513,3,0.0607246063111697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513733934606561,0.111571718126494,0.26487355541233,0.018263154596378,0.0218960894529195,0.115105300950127,0.577308785429115,79.658252347446,64.3680406208886,58.4115187715013,41.9032413686012,35.4770398448106,25.5334070056223,17.7349533094814,11.6782731530036,6.81129804315507,0.0123090313558813,0.312726159608099,0.67496480903602
820,820,"high",0.25972133024579,0.267322982061184,0.096691428240401,2,0.0517852719585595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469111940679878,0.14823719508454,0.266511192432253,0.0189302164751239,0.0235740905471417,0.107488028410819,0.515931036545942,72.4416347517493,63.4937721089293,52.3300534400644,39.7055949370041,34.2324530089597,25.3362969807595,17.8405694560932,11.2324649647523,6.17446274233484,0.0342543013451947,0.340343377988515,0.62540232066629
821,821,"high",0.309585054587882,0.616113631496751,0.108095865257514,2,0.0405441503609603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440114061615588,0.114726662668005,0.424692613920915,0.0163310499528684,0.0297535462858884,0.253241311620386,0.537344078108806,71.3095284383858,67.2958126199643,53.6112077329463,41.5620861100756,33.9651639708115,23.4857699191103,18.8940753085089,10.9915694573549,5.78992551390011,0.01104395564705,0.419634001617686,0.569322042735264
822,822,"high",0.265736413722883,0.555397747121867,0.0960099475243297,2,0.0588274235257792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459223468087967,0.134778502787009,0.235094138980232,0.0201165908168845,0.0245132053280639,0.114640780880884,0.535673012798475,71.9687092386629,58.3120788833516,48.9506822030655,42.5064176864471,33.3864341904075,25.5789269526981,18.262954481062,11.5410237174054,6.14974827459707,0.0313016481739153,0.270456971588187,0.698241380237898
823,823,"high",0.325882622264776,0.153594871326146,0.0978142021189771,2,0.0508424138080197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495390651463409,0.127969142795361,0.333245330271041,0.0170575179998126,0.0215830405860333,0.105645519288883,0.502566628360295,75.3338183071368,58.5054592953598,49.8354837063177,42.6449785803458,34.5156389320462,26.7059420651885,16.7654189520786,10.6775342436862,5.67374795409106,0.0341354609440337,0.266514619080839,0.699349919975127
824,824,"high",0.292076991883753,0.36486416864227,0.0968266927956177,2,0.0467052710237439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603256974955692,0.106758729103547,0.383659057016799,0.0183495365686593,0.0300796417706061,0.104701194729106,0.52282358610189,74.7064553168548,63.2249372343817,53.4080601806903,43.6277277545457,33.0456366590559,25.6129423551845,16.8825539727385,10.6707685098428,6.35644855000057,0.076778495526556,0.155526343871637,0.767695160601807
825,825,"high",0.352274379257756,0.213398566964139,0.104293483259689,2,0.0522245548773864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738983929345111,0.120105851093785,0.527089644056391,0.0179596529753439,0.0491404052524756,0.0368857755073699,0.545261453366533,70.8206754422084,57.7444381354474,49.7448454442031,42.3103889578983,31.7738118110374,24.9679417764592,18.5425257583976,11.3047536799339,6.60274083224035,0.102765566099973,0.336769585861632,0.560464848038395
826,826,"high",0.294557544269237,0.383930633552304,0.0916361104938811,2,0.0500646982086433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669892049971132,0.1325021144112,0.319997345184934,0.0161898945101604,0.0159225710997291,0.251723748299315,0.458743613727739,70.2773711901362,58.4456861808389,51.6443659994409,40.0993585283292,30.3757991115888,25.393247206073,19.2262009976653,10.9046996791303,6.23122524570135,0.139868323200928,0.233878725941564,0.626252950857508
827,827,"high",0.335153156749608,0.47458112101004,0.101484995755025,2,0.0544140565030616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586261602006284,0.149837081926624,0.410642886286463,0.0195379521875937,0.0247922412967627,0.0998514640849414,0.494520374611529,74.9441322444696,61.5515536091187,49.7901660211795,39.936874259727,33.3804867806533,25.494040244906,17.9894737395,10.2633879315227,6.36642841209808,0.01819527356821,0.285146144275662,0.696658582156128
828,828,"high",0.254492808463643,0.447862806243504,0.107256611328836,2,0.0552417382126772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540082171129981,0.108795826741559,0.431206125963987,0.0122141539039088,0.0208294508229602,0.224265994491243,0.495934314862663,69.3545647825079,63.6288959280988,53.4994274652566,43.2882534883776,31.8668417040185,24.4058475471617,18.1340912159418,10.2996235727676,5.72597050748619,0.0803775584064519,0.210315579785446,0.709306861808102
829,829,"high",0.268563609936792,0.28076784088338,0.0939079675741453,2,0.0551592963076413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512794046199082,0.137040004334522,0.190543401195023,0.0171095772424742,0.02638624652772,0.10579831245818,0.534208246760287,69.520654247826,59.059456096456,56.6838715514924,38.9546813805785,34.3751842557124,24.9839472688625,17.6239601017548,11.302997566342,6.05221602436829,0.0257095958621066,0.212216459323392,0.762073944814501
830,830,"high",0.248125932852952,0.30173702701851,0.106122591095729,2,0.0514995973810093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389064188622695,0.103963492414193,0.350549131087449,0.0174712409547026,0.0324250585844723,0.12061628196776,0.468504861266382,68.7870206367985,65.9678247328681,55.0481031295189,41.7098648538087,34.7558749847906,24.4899618866718,18.4024441319226,10.6187522939821,6.64260929912604,0.0665439897534946,0.365604446058021,0.567851564188484
